Value,Z_Score,Abs_Z_Score,Stress_Level
57.450712295168486,0.4570143157792827,0.4570143157792827,LOW
47.92603548243223,-0.1855343183060201,0.1855343183060201,LOW
59.715328071510385,0.6097886095874193,0.6097886095874193,LOW
72.84544784612038,1.4955657012857533,1.4955657012857533,LOW
46.48769937914996,-0.28256657637526766,0.28256657637526766,LOW
46.487945645762295,-0.28254996286926753,0.28254996286926753,LOW
73.68819223261087,1.5524184706834963,1.5524184706834963,MEDIUM
61.51152093729363,0.730962408463145,0.730962408463145,LOW
42.95788421097572,-0.5206930723684021,0.5206930723684021,LOW
58.13840065378947,0.5034067786623707,0.5034067786623707,LOW
43.04873460781307,-0.5145641716674476,0.5145641716674476,LOW
43.01405369644615,-0.5169037966926086,0.5169037966926086,LOW
53.629434073490515,0.19922529573444198,0.19922529573444198,LOW
21.300796330133032,-1.981711908985822,1.981711908985822,MEDIUM
24.126232512304508,-1.79110385002031,1.79110385002031,MEDIUM
41.56568706138541,-0.6146127291120851,0.6146127291120851,LOW
34.80753319498364,-1.0705276773219936,1.0705276773219936,LOW
54.71370998892911,0.2723721354786572,0.2723721354786572,LOW
36.37963886718184,-0.9644711284049798,0.9644711284049798,LOW
28.815444479970626,-1.4747627495294968,1.4747627495294968,LOW
71.98473153382331,1.4375005194769712,1.4375005194769712,LOW
46.61335549270196,-0.27408963109778134,0.27408963109778134,LOW
51.012923070318855,0.022711635038995343,0.022711635038995343,LOW
28.628777206798148,-1.4873555969051702,1.4873555969051702,LOW
41.834259132122256,-0.5964944642514168,0.5964944642514168,LOW
51.663838845647994,0.06662336564837866,0.06662336564837866,LOW
32.73509633866546,-1.2103372999933515,1.2103372999933515,LOW
55.63547027518508,0.33455543308890967,0.33455543308890967,LOW
40.99041965121793,-0.6534211103206352,0.6534211103206352,LOW
45.62459375310085,-0.34079294478575395,0.34079294478575395,LOW
40.97440081655905,-0.6545017643451306,0.6545017643451306,LOW
77.78417276763406,1.8287393107250025,1.8287393107250025,MEDIUM
49.79754162893099,-0.05927977531648611,0.05927977531648611,LOW
34.13433606566149,-1.1159425406733336,1.1159425406733336,LOW
62.338173681547836,0.78672961213069,0.78672961213069,LOW
31.687345250434667,-1.2810201214518024,1.2810201214518024,LOW
53.132953925071334,0.165732018483225,0.165732018483225,LOW
20.604948141803366,-2.0286548459203417,2.0286548459203417,MEDIUM
30.077209266523543,-1.3896422508420878,1.3896422508420878,LOW
52.952918538036855,0.15358656785005118,0.15358656785005118,LOW
61.07699869993115,0.7016489025472691,0.7016489025472691,LOW
52.57052421784956,0.12778968749923772,0.12778968749923772,LOW
48.265275764176394,-0.16264867253062262,0.16264867253062262,LOW
45.48344456616067,-0.35031507546313134,0.35031507546313134,LOW
27.822170144488588,-1.5417704895383275,1.5417704895383275,MEDIUM
39.20233687407937,-0.7740477907498863,0.7740477907498863,LOW
43.09041843560319,-0.5117521196538637,0.5117521196538637,LOW
65.85683339328374,1.024103544710075,1.024103544710075,LOW
55.15427434352692,0.30209325146392196,0.30209325146392196,LOW
23.55439766955899,-1.829680665208117,1.829680665208117,MEDIUM
54.86125954092192,0.282326044147359,0.282326044147359,LOW
44.22376579375525,-0.43529484858394013,0.43529484858394013,LOW
39.84616999541062,-0.7306138663423846,0.7306138663423846,LOW
59.175144332613016,0.5733470241764091,0.5733470241764091,LOW
65.46499283743927,0.9976694074803041,0.9976694074803041,LOW
63.96920178674298,0.8967611545916887,0.8967611545916887,LOW
37.41173715166042,-0.8948442679904921,0.8948442679904921,LOW
45.36181436223178,-0.3585204269868196,0.3585204269868196,LOW
54.96895147105346,0.2895910993265016,0.2895910993265016,LOW
64.63317690683539,0.9415538877069489,0.9415538877069489,LOW
42.81238643232065,-0.5305085654056303,0.5305085654056303,LOW
47.215115350042744,-0.23349403063975324,0.23349403063975324,LOW
33.40497538990958,-1.1651462790440943,1.1651462790440943,LOW
32.05690063878994,-1.2560893742280206,1.2560893742280206,LOW
62.18788733591297,0.7765910753584786,0.7765910753584786,LOW
70.34360042856234,1.3267874138490439,1.3267874138490439,LOW
48.91984817629499,-0.11849025985311175,0.11849025985311175,LOW
65.05299346838036,0.969875327215154,0.969875327215154,LOW
55.424540375714514,0.3203257934426249,0.3203257934426249,LOW
40.323203680923136,-0.698432475932489,0.698432475932489,LOW
55.42093408262621,0.320082507634239,0.320082507634239,LOW
73.07054849698955,1.5107513205557201,1.5107513205557201,MEDIUM
49.46260941335073,-0.08187479264499942,0.08187479264499942,LOW
73.4696548372101,1.5376756182306384,1.5376756182306384,MEDIUM
10.703823438653835,-2.696599205503217,2.696599205503217,MEDIUM
62.32853756562836,0.7860795456514087,0.7860795456514087,LOW
51.30570602357257,0.04246320145908358,0.04246320145908358,LOW
45.51488974301199,-0.34819373782284846,0.34819373782284846,LOW
51.37641164803254,0.04723310634007129,0.04723310634007129,LOW
20.186466280986608,-2.056886244564516,2.056886244564516,MEDIUM
46.70492168243732,-0.2679124419605943,0.2679124419605943,LOW
55.3566885726762,0.31574841153039074,0.31574841153039074,LOW
72.16841067112274,1.4498917828344744,1.4498917828344744,LOW
42.22594672589529,-0.5700706460667954,0.5700706460667954,LOW
37.87259595660218,-0.8637540586906298,0.8637540586906298,LOW
42.47364434623195,-0.5533606021731614,0.5533606021731614,LOW
63.731031765531114,0.8806938564755873,0.8806938564755873,LOW
54.93126664489527,0.2870488258142593,0.2870488258142593,LOW
42.05359694349442,-0.581697614565978,0.581697614565978,LOW
57.699011496700344,0.4737649432205651,0.4737649432205651,LOW
51.456163240220604,0.05261326543985804,0.05261326543985804,LOW
64.52967485799334,0.9345714880501378,0.9345714880501378,LOW
39.469203591839715,-0.7560445714962478,0.7560445714962478,LOW
45.085067801033475,-0.3771901549347532,0.3771901549347532,LOW
44.118377703017636,-0.44240448338664135,0.44240448338664135,LOW
28.04727577801822,-1.5265845341307949,1.5265845341307949,MEDIUM
54.44180415596864,0.2540289701404954,0.2540289701404954,LOW
53.91582908269834,0.21854592210249488,0.21854592210249488,LOW
50.07670184963691,-0.04044721836655544,0.04044721836655544,LOW
46.481192999372794,-0.2830055062750273,0.2830055062750273,LOW
28.769438869243785,-1.4778663553435296,1.4778663553435296,LOW
43.69032015851961,-0.47128187166288443,0.47128187166288443,LOW
44.85928225209846,-0.3924219784303702,0.3924219784303702,LOW
37.96584096167572,-0.8574636142143238,0.8574636142143238,LOW
47.580714325009865,-0.20883018885207333,0.20883018885207333,LOW
56.060762852218076,0.36324629261432234,0.36324629261432234,LOW
78.29278851815795,1.8630512734507496,1.8630512734507496,MEDIUM
52.61866719247759,0.1310374830093886,0.1310374830093886,LOW
53.86325586084146,0.2149992556320455,0.2149992556320455,LOW
48.883311263507494,-0.12095509344976536,0.12095509344976536,LOW
21.21843177051438,-1.9872683426917126,1.9872683426917126,MEDIUM
49.602291868261744,-0.07245160985639915,0.07245160985639915,LOW
50.9034531491154,0.015326633980623592,0.015326633980623592,LOW
86.94863168727929,2.4469871186794676,2.4469871186794676,MEDIUM
47.114585528283165,-0.24027591950868377,0.24027591950868377,LOW
54.523210135004184,0.2595207365976755,0.2595207365976755,LOW
49.47932345442135,-0.08074723897875719,0.08074723897875719,LOW
32.46982943570702,-1.2282325933996394,1.2282325933996394,LOW
67.14234221772531,1.1108258509352082,1.1108258509352082,LOW
61.27899549030161,0.7152759015829315,0.7152759015829315,LOW
61.865479205645705,0.7548409511501474,0.7548409511501474,LOW
36.35918817807892,-0.9658507618148626,0.9658507618148626,LOW
71.04191466404149,1.3738967139325335,1.3738967139325335,LOW
28.972234058115788,-1.4641854951767537,1.4641854951767537,LOW
58.80285640700406,0.548231935991305,0.548231935991305,LOW
82.85683438714968,2.1709484857846992,2.1709484857846992,MEDIUM
35.14195512303968,-1.0479670847365063,1.0479670847365063,LOW
41.50553405595842,-0.6186707388727475,0.6186707388727475,LOW
51.49477047631462,0.05521776607602107,0.05521776607602107,LOW
42.44786518825701,-0.5550997018896491,0.5550997018896491,LOW
26.74004853400801,-1.614771996717943,1.614771996717943,MEDIUM
51.02844462209041,0.023758741632298484,0.023758741632298484,LOW
34.06544429410843,-1.1205900803832316,1.1205900803832316,LOW
57.10388645952772,0.4336169374390043,0.4336169374390043,LOW
36.20863648649295,-0.9760071992131836,0.9760071992131836,LOW
73.24901607526309,1.5227910045158977,1.5227910045158977,MEDIUM
38.251200614956446,-0.8382128344720227,0.8382128344720227,LOW
45.16907725691487,-0.371522754120202,0.371522754120202,LOW
62.202758260545046,0.7775942896929692,0.7775942896929692,LOW
31.53703525349067,-1.2911602537759337,1.2911602537759337,LOW
53.41189901906194,0.18455006267017207,0.18455006267017207,LOW
69.60714131423643,1.2771048044258018,1.2771048044258018,LOW
25.88775148158159,-1.672269202936975,1.672269202936975,MEDIUM
52.769507877984566,0.14121341636047052,0.14121341636047052,LOW
53.89824191372635,0.21735946595048503,0.21735946595048503,LOW
61.72734307665966,0.7455220857709957,0.7455220857709957,LOW
31.445739336828773,-1.2973192098961275,1.2973192098961275,LOW
30.193150803735854,-1.3818206650986322,1.3818206650986322,LOW
57.829123484253465,0.48254248827790386,0.48254248827790386,LOW
54.45477009849779,0.2549036715949944,0.2549036715949944,LOW
53.75739275518815,0.20785757562809973,0.20785757562809973,LOW
55.19672314245464,0.3049569095497368,0.3049569095497368,LOW
39.79962917632264,-0.733753578095565,0.733753578095565,LOW
53.48380545741505,0.1894009762133957,0.1894009762133957,LOW
54.39608709948022,0.2509448306175926,0.2509448306175926,LOW
39.28472872960448,-0.7684895156222072,0.7684895156222072,LOW
77.98661766717134,1.8423965398607223,1.8423965398607223,MEDIUM
57.10749381367681,0.4338602948281033,0.4338602948281033,LOW
32.13044754196027,-1.251127792527935,1.251127792527935,LOW
59.84830412950745,0.6187593690275514,0.6187593690275514,LOW
35.379774946590175,-1.0319234114670424,1.0319234114670424,LOW
61.806269056136784,0.750846547829284,0.750846547829284,LOW
67.37893368511106,1.1267866575004948,1.1267866575004948,LOW
37.68976522472434,-0.8760880873770241,0.8760880873770241,LOW
64.45064193866483,0.929239811673003,0.929239811673003,LOW
56.191713904047475,0.37208044217543923,0.37208044217543923,LOW
62.33090239991735,0.7862390808327177,0.7862390808327177,LOW
78.4518947398092,1.8737848119640756,1.8737848119640756,MEDIUM
46.31917825995694,-0.29393525765243234,0.29393525765243234,LOW
38.693957534637654,-0.8083438048381187,0.8083438048381187,LOW
36.65728355561715,-0.945740811479518,0.945740811479518,LOW
37.762845725518424,-0.87115796986367,0.87115796986367,LOW
48.843474358788434,-0.123642549330598,0.123642549330598,LOW
55.117279622249654,0.2995975334366931,0.2995975334366931,LOW
54.150361989950284,0.2343678551891148,0.2343678551891148,LOW
62.40774873554036,0.7914232470737179,0.7914232470737179,LOW
50.19502837816861,-0.032464737619027066,0.032464737619027066,LOW
71.80301115735975,1.425241396991472,1.425241396991472,LOW
46.03014750143066,-0.31343369552607897,0.31343369552607897,LOW
90.80253749884429,2.7069772436780606,2.7069772436780606,MEDIUM
59.385010216475095,0.5875048837729012,0.5875048837729012,LOW
37.14263665375576,-0.9129981813210842,0.9129981813210842,LOW
33.93661252908332,-1.1292812597556372,1.1292812597556372,LOW
57.23708622864778,0.44260278875882303,0.44260278875882303,LOW
46.64805822011223,-0.27174853433041524,0.27174853433041524,LOW
60.71000741138138,0.676891133248101,0.676891133248101,LOW
57.09856436860317,0.4332579013980674,0.4332579013980674,LOW
48.90756631014691,-0.11931881251401823,0.11931881251401823,LOW
37.29809422897392,-0.9025107858347539,0.9025107858347539,LOW
27.277291629712032,-1.5785287913994408,1.5785287913994408,MEDIUM
43.302275718994686,-0.4974599173313451,0.4974599173313451,LOW
62.84598191485209,0.8209870985632592,0.8209870985632592,LOW
53.21140616195306,0.1710245211728576,0.1710245211728576,LOW
31.31391831932018,-1.3062120486148774,1.3062120486148774,LOW
52.59771388776773,0.12962394241524602,0.12962394241524602,LOW
55.77976069593255,0.3442894759951118,0.3442894759951118,LOW
36.74213845698301,-0.9400163756755475,0.9400163756755475,LOW
52.305876589182915,0.10993617124278272,0.10993617124278272,LOW
50.87313077669,0.013281042369775963,0.013281042369775963,LOW
32.85544553254066,-1.2022183672822309,1.2022183672822309,LOW
55.36681040522425,0.3164312451641256,0.3164312451641256,LOW
58.41176789552352,0.5218485327746993,0.5218485327746993,LOW
66.24576864762915,1.0503416860497465,1.0503416860497465,LOW
65.80703078052355,1.0207437875831826,1.0207437875831826,LOW
29.334959480643633,-1.4397155074411463,1.4397155074411463,LOW
35.93262440127316,-0.9946273783369373,0.9946273783369373,LOW
57.7255290081299,0.4755538533414436,0.4755538533414436,LOW
57.706789263683135,0.47428964276148217,0.47428964276148217,LOW
57.72571529459072,0.47556642049866105,0.47556642049866105,LOW
107.79097235982081,3.853041916504653,3.853041916504653,HIGH
58.56335766039751,0.5320750001159164,0.5320750001159164,LOW
67.03348460270898,1.1034821569481328,1.1034821569481328,LOW
64.31002645239803,0.9197536852239508,0.9197536852239508,LOW
59.77086876958697,0.6135354663455963,0.6135354663455963,LOW
45.27096133039482,-0.36464950544870384,0.36464950544870384,LOW
61.38453830739901,0.7223959744522562,0.7223959744522562,LOW
38.40762178193643,-0.8276604336755339,0.8276604336755339,LOW
46.44772089889987,-0.2852635831485739,0.2852635831485739,LOW
42.71954678256345,-0.5367716640191895,0.5367716640191895,LOW
51.22811209079484,0.03722860122015804,0.03722860122015804,LOW
84.71987850010262,2.296632167609771,2.296632167609771,MEDIUM
21.99102211112378,-1.9351482678769687,1.9351482678769687,MEDIUM
60.2939028556177,0.6488201110812275,0.6488201110812275,LOW
25.809261932155223,-1.677564222785464,1.677564222785464,MEDIUM
42.9210220131585,-0.5231798501691108,0.5231798501691108,LOW
66.33425895451049,1.056311371629037,1.056311371629037,LOW
50.96420028643194,0.019424724747875717,0.019424724747875717,LOW
33.83382833106041,-1.1362152321458459,1.1362152321458459,LOW
39.27044436110047,-0.7694531600220622,0.7694531600220622,LOW
60.19396623402014,0.6420782403631841,0.6420782403631841,LOW
39.04450052424295,-0.7846956618525351,0.7846956618525351,LOW
53.246878843729625,0.1734175601883545,0.1734175601883545,LOW
50.68357759855721,0.0004935076228869903,0.0004935076228869903,LOW
40.22599478591275,-0.7049903302238121,0.7049903302238121,LOW
82.15916133987989,2.1238824411959856,2.1238824411959856,MEDIUM
59.50878533477017,0.5958549343581239,0.5958549343581239,LOW
19.622861200135894,-2.0949078679732924,2.0949078679732924,MEDIUM
52.796814721541416,0.14305557598158994,0.14305557598158994,LOW
40.07320302847418,-0.7152978857421644,0.7152978857421644,LOW
62.78650002194336,0.8169743630350359,0.8169743630350359,LOW
38.11218892350949,-0.8475907665758908,0.8475907665758908,LOW
48.278953377996515,-0.16172596068953282,0.16172596068953282,LOW
57.57480918470686,0.465386073523387,0.465386073523387,LOW
62.98632791255182,0.8304550449192675,0.8304550449192675,LOW
31.995553894163358,-1.2602279153817404,1.2602279153817404,LOW
44.98248146238578,-0.38411077944200656,0.38411077944200656,LOW
42.87582033258566,-0.5262292216786617,0.5262292216786617,LOW
40.200061511394324,-0.7067398268678231,0.7067398268678231,LOW
76.48181360421646,1.7408802559775,1.7408802559775,MEDIUM
56.07472566441433,0.3641882443551621,0.3641882443551621,LOW
31.086740684974323,-1.3215377842291784,1.3215377842291784,LOW
63.767929205821645,0.8831830117851115,0.8831830117851115,LOW
81.8323429551895,2.101834794771283,2.101834794771283,MEDIUM
65.4869789082672,0.999152619987893,0.999152619987893,LOW
27.2094505106898,-1.5831054525523174,1.5831054525523174,MEDIUM
42.73648890700623,-0.5356287235149345,0.5356287235149345,LOW
69.00366723779933,1.2363935602393286,1.2363935602393286,LOW
39.38495801571829,-0.7617279013276776,0.7617279013276776,LOW
56.657291422193424,0.40348898277237344,0.40348898277237344,LOW
61.61951080144005,0.738247562706862,0.738247562706862,LOW
36.09604292632876,-0.9836029255262866,0.9836029255262866,LOW
49.107119659073,-0.10585665161338292,0.10585665161338292,LOW
1.380989898963911,-3.3255311970561663,3.3255311970561663,HIGH
34.63418537998565,-1.082221974560477,1.082221974560477,LOW
46.2114777291026,-0.30120089304891995,0.30120089304891995,LOW
31.283252270527257,-1.3082808251363376,1.3082808251363376,LOW
74.48616955897452,1.6062511887029023,1.6062511887029023,MEDIUM
28.54787933059051,-1.4928130860021347,1.4928130860021347,LOW
43.39933269954524,-0.4909123114117604,0.4909123114117604,LOW
51.96110865929137,0.08667762223542916,0.08667762223542916,LOW
71.61909933599173,1.4128344364262444,1.4128344364262444,LOW
28.46206773230841,-1.498602061979893,1.498602061979893,LOW
67.4474562823244,1.1314092921692667,1.1314092921692667,LOW
50.1534959152938,-0.03526657833394977,0.03526657833394977,LOW
